# E(THz)     0.005     0.010     0.015     0.020     0.025     0.030     0.035     0.040     0.045     0.050
  0.9548  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.0050  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.0553  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.1055  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.1558  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.2060  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.2563  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.3065  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.3568  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.4070  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.4573  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.5075  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.5578  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.6080  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.6583  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.7085  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.7588  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.8090  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.8593  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.9095  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  1.9598  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.0101  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.0603  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.1106  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.1608  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.2111  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.2613  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.3116  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.3618  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.4121  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.4623  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.5126  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.5628  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.6131  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.6633  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.7136  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.7638  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.8141  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.8643  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.9146  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  2.9648  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.0151  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.0653  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.1156  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.1658  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.2161  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.2663  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.3166  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.3668  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.4171  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.4673  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.5176  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.5678  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.6181  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.6683  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  3.7186  -0.00004  -0.00003  -0.00003  -0.00003  -0.00003  -0.00003  -0.00003  -0.00003  -0.00003  -0.00003
  3.7688  -0.00042  -0.00035  -0.00029  -0.00028  -0.00030  -0.00031  -0.00032  -0.00032  -0.00032  -0.00032
  3.8191  -0.00283  -0.00232  -0.00197  -0.00191  -0.00200  -0.00209  -0.00213  -0.00215  -0.00215  -0.00215
  3.8693  -0.01181  -0.00969  -0.00822  -0.00797  -0.00834  -0.00871  -0.00890  -0.00898  -0.00898  -0.00900
  3.9196  -0.02642  -0.02167  -0.01839  -0.01783  -0.01866  -0.01947  -0.01990  -0.02008  -0.02008  -0.02012
  3.9698  -0.00700  -0.00575  -0.00488  -0.00473  -0.00495  -0.00516  -0.00527  -0.00532  -0.00532  -0.00533
  4.0201   0.12864   0.10554   0.08955   0.08682   0.09087   0.09481   0.09689   0.09776   0.09776   0.09798
  4.0704   0.36950   0.30315   0.25724   0.24937   0.26101   0.27233   0.27831   0.28082   0.28082   0.28145
  4.1206   0.50592   0.41507   0.35221   0.34144   0.35738   0.37288   0.38106   0.38450   0.38450   0.38536
  4.1709   0.38039   0.31208   0.26481   0.25672   0.26870   0.28035   0.28650   0.28909   0.28909   0.28974
  4.2211   0.13859   0.11370   0.09648   0.09353   0.09790   0.10214   0.10438   0.10533   0.10533   0.10556
  4.2714  -0.00382  -0.00313  -0.00266  -0.00258  -0.00270  -0.00281  -0.00288  -0.00290  -0.00290  -0.00291
  4.3216  -0.02683  -0.02201  -0.01868  -0.01811  -0.01895  -0.01977  -0.02021  -0.02039  -0.02039  -0.02044
  4.3719  -0.01247  -0.01023  -0.00868  -0.00841  -0.00881  -0.00919  -0.00939  -0.00948  -0.00948  -0.00950
  4.4221  -0.00306  -0.00251  -0.00213  -0.00207  -0.00216  -0.00226  -0.00231  -0.00233  -0.00233  -0.00233
  4.4724  -0.00047  -0.00038  -0.00032  -0.00031  -0.00033  -0.00034  -0.00035  -0.00035  -0.00035  -0.00036
  4.5226  -0.00005  -0.00004  -0.00003  -0.00003  -0.00003  -0.00003  -0.00004  -0.00004  -0.00004  -0.00004
  4.5729  -0.00000  -0.00000  -0.00001  -0.00001  -0.00001  -0.00001  -0.00001  -0.00001  -0.00001  -0.00001
  4.6231  -0.00000  -0.00002  -0.00006  -0.00008  -0.00008  -0.00009  -0.00009  -0.00009  -0.00009  -0.00009
  4.6734  -0.00000  -0.00022  -0.00058  -0.00078  -0.00085  -0.00088  -0.00089  -0.00090  -0.00091  -0.00093
  4.7236  -0.00003  -0.00148  -0.00393  -0.00528  -0.00576  -0.00594  -0.00602  -0.00610  -0.00618  -0.00627
  4.7739  -0.00011  -0.00624  -0.01656  -0.02226  -0.02431  -0.02503  -0.02541  -0.02573  -0.02607  -0.02643
  4.8241  -0.00025  -0.01417  -0.03761  -0.05056  -0.05522  -0.05685  -0.05771  -0.05844  -0.05922  -0.06004
  4.8744  -0.00008  -0.00445  -0.01180  -0.01586  -0.01733  -0.01784  -0.01811  -0.01834  -0.01858  -0.01884
  4.9246   0.00116   0.06734   0.17873   0.24025   0.26237   0.27013   0.27421   0.27770   0.28139   0.28527
  4.9749   0.00341   0.19719   0.52337   0.70351   0.76829   0.79103   0.80296   0.81319   0.82398   0.83535
  5.0251   0.00472   0.27324   0.72524   0.97486   1.06463   1.09613   1.11266   1.12684   1.14180   1.15755
  5.0754   0.00359   0.20789   0.55178   0.74170   0.81000   0.83396   0.84655   0.85733   0.86871   0.88070
  5.1256   0.00133   0.07713   0.20471   0.27517   0.30051   0.30940   0.31407   0.31807   0.32230   0.32674
  5.1759  -0.00003  -0.00133  -0.00350  -0.00470  -0.00513  -0.00528  -0.00536  -0.00543  -0.00550  -0.00557
  5.2261  -0.00036  -0.01473  -0.03883  -0.05213  -0.05691  -0.05859  -0.05948  -0.06023  -0.06103  -0.06187
  5.2764  -0.00104  -0.00825  -0.01948  -0.02563  -0.02786  -0.02865  -0.02907  -0.02942  -0.02979  -0.03018
  5.3266  -0.00516  -0.00927  -0.01124  -0.01201  -0.01238  -0.01257  -0.01268  -0.01274  -0.01280  -0.01287
  5.3769  -0.01700  -0.02534  -0.02293  -0.02055  -0.02001  -0.02004  -0.02006  -0.01997  -0.01989  -0.01981
  5.4271  -0.02519  -0.03718  -0.03302  -0.02917  -0.02824  -0.02824  -0.02824  -0.02811  -0.02797  -0.02783
  5.4774   0.02976   0.04389   0.03892   0.03434   0.03323   0.03323   0.03323   0.03307   0.03290   0.03273
  5.5276   0.21068   0.31075   0.27557   0.24313   0.23531   0.23531   0.23531   0.23414   0.23296   0.23179
  5.5779   0.42524   0.62722   0.55621   0.49073   0.47495   0.47495   0.47495   0.47258   0.47022   0.46785
  5.6281   0.45257   0.66752   0.59195   0.52226   0.50547   0.50547   0.50547   0.50295   0.50043   0.49791
  5.6784   0.26021   0.38380   0.34035   0.30028   0.29062   0.29062   0.29062   0.28917   0.28773   0.28628
  5.7286   0.05711   0.08423   0.07470   0.06590   0.06378   0.06378   0.06378   0.06346   0.06315   0.06283
  5.7789  -0.02181  -0.03216  -0.02852  -0.02516  -0.02435  -0.02435  -0.02435  -0.02423  -0.02411  -0.02399
  5.8291  -0.02015  -0.02972  -0.02636  -0.02325  -0.02251  -0.02251  -0.02251  -0.02239  -0.02228  -0.02217
  5.8794  -0.00691  -0.01020  -0.00904  -0.00798  -0.00772  -0.00772  -0.00772  -0.00768  -0.00764  -0.00761
  5.9296  -0.00138  -0.00203  -0.00180  -0.00159  -0.00154  -0.00154  -0.00154  -0.00153  -0.00152  -0.00151
  5.9799  -0.00017  -0.00026  -0.00023  -0.00020  -0.00020  -0.00020  -0.00020  -0.00019  -0.00019  -0.00019
  6.0302  -0.00001  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002
  6.0804  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.1307  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.1809  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.2312  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.2814  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.3317  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.3819  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.4322  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.4824  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.5327  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.5829  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.6332  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.6834  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.7337  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.7839  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.8342  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.8844  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.9347  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  6.9849  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.0352  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.0854  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.1357  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.1859  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.2362  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.2864  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.3367  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  7.3869  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002  -0.00002
  7.4372  -0.00033  -0.00035  -0.00032  -0.00028  -0.00026  -0.00025  -0.00024  -0.00024  -0.00024  -0.00024
  7.4874  -0.00323  -0.00335  -0.00305  -0.00274  -0.00254  -0.00242  -0.00235  -0.00233  -0.00233  -0.00235
  7.5377  -0.02040  -0.02110  -0.01920  -0.01730  -0.01604  -0.01524  -0.01483  -0.01468  -0.01469  -0.01479
  7.5879  -0.07925  -0.08197  -0.07458  -0.06720  -0.06228  -0.05921  -0.05760  -0.05700  -0.05707  -0.05744
  7.6382  -0.15826  -0.16344  -0.14867  -0.13394  -0.12414  -0.11801  -0.11481  -0.11360  -0.11373  -0.11446
  7.6884   0.01173   0.01515   0.01427   0.01295   0.01206   0.01152   0.01127   0.01121   0.01128   0.01139
  7.7387   0.87137   0.92185   0.84211   0.75936   0.70420   0.66979   0.65207   0.64567   0.64679   0.65122
  7.7889   2.13644   2.29656   2.10372   1.89811   1.76084   1.67538   1.63175   1.61645   1.61987   1.63142
  7.8392   2.50876   2.79896   2.58025   2.33133   2.16428   2.06068   2.00880   1.99178   1.99760   2.01304
  7.8894   1.77766   1.96408   1.80968   1.63599   1.51768   1.44340   1.40542   1.39216   1.39523   1.40542
  7.9397   2.02209   1.40584   1.17509   1.04298   0.95197   0.88818   0.84517   0.81850   0.80468   0.79950
  7.9899   4.51118   2.34519   1.76729   1.52855   1.37245   1.25751   1.16863   1.10337   1.05964   1.03411
  8.0402   7.67385   3.84894   2.82387   2.40828   2.16686   1.99870   1.86905   1.77268   1.70677   1.66695
  8.0905  10.21175   4.89741   3.44347   2.86102   2.58991   2.42640   2.30319   2.20988   2.14359   2.10080
  8.1407  11.72445   5.34507   3.57871   2.88252   2.62597   2.50228   2.41231   2.34093   2.28616   2.24669
  8.1910  10.18239   4.51747   2.94198   2.32633   2.12664   2.04551   1.98790   1.93969   1.89986   1.86855
  8.2412   5.29547   2.32247   1.49465   1.17239   1.07222   1.03277   1.00355   0.97778   0.95542   0.93704
  8.2915   0.91039   0.38987   0.24482   0.18883   0.17210   0.16442   0.15731   0.15030   0.14376   0.13810
  8.3417  -0.04977  -0.02055  -0.01365  -0.01132  -0.00545   0.00661   0.02186   0.03717   0.05111   0.06277
  8.3920   1.60031   0.72990   0.48335   0.38489   0.37116   0.40356   0.45382   0.50672   0.55612   0.59815
  8.4422   3.26526   1.48278   0.97964   0.77946   0.74458   0.79336   0.87327   0.95817   1.03780   1.10573
  8.4925   3.05230   1.38503   0.91467   0.72764   0.69405   0.73716   0.80859   0.88462   0.95599   1.01691
  8.5427   1.44526   0.65571   0.43299   0.34444   0.32845   0.34863   0.38215   0.41784   0.45135   0.47996
  8.5930   0.16407   0.07444   0.04915   0.03910   0.03728   0.03957   0.04337   0.04742   0.05122   0.05447
  8.6432  -0.19119  -0.08674  -0.05727  -0.04556  -0.04344  -0.04610  -0.05052  -0.05522  -0.05964  -0.06342
  8.6935  -0.11876  -0.05388  -0.03558  -0.02830  -0.02698  -0.02863  -0.03138  -0.03430  -0.03705  -0.03939
  8.7437  -0.03439  -0.01560  -0.01030  -0.00819  -0.00781  -0.00829  -0.00909  -0.00993  -0.01073  -0.01141
  8.7940  -0.00600  -0.00272  -0.00180  -0.00143  -0.00136  -0.00145  -0.00159  -0.00173  -0.00187  -0.00199
  8.8442  -0.00068  -0.00031  -0.00020  -0.00016  -0.00015  -0.00016  -0.00018  -0.00020  -0.00021  -0.00022
  8.8945  -0.00005  -0.00002  -0.00002  -0.00001  -0.00001  -0.00001  -0.00001  -0.00001  -0.00002  -0.00002
  8.9447  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  8.9950  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.0452  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.0955  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.1457  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.1960  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.2462  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.2965  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.3467  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.3970  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.4472  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.4975  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.5477  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.5980  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.6482  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.6985  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.7487  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.7990  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.8492  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.8995  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
  9.9497  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
 10.0000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000  -0.00000
